"IdNum","Title","Description","DescComment","SubjectTop","DonorNotes","WherMade","Color","Material","ItemCondition","ConditionNts","Fragility","Functional","Power","ToC","IsPart","IsVer","HasPart","HasVer","Creator","Publisher","Contributor","AddlAuth","Created","Copyrighted","DateCR","Available","Medium","Type","Format","ItemType","Dimensions","Extent","MediaType","Moves","Resolution","Software","StillImage","MovingImage","Weight","Identifier","ModelNum","SerialNum","PartNum","SeriesNum","OtherNum","ToDo","Location","LocNotes","Interim","Box","Loc","ToGo","AddCom","CatBy","EditBy","AltTitle","BibCit","SubKes","Description1","Source","Relation","ConformsTo","Coverage","RightsMGMT","Format1","BitDepth","Resolution1","NatlLang","ProgLang","PropDisp","DateScan","ProcInit","FormatBP","URI","ThumbNailURI","AbIint","IntInit","InstrMeth","Audience","AudLev","Mediator","ItemReferences","IsReferencedBy","Replaces","ReplacedBy","Requires","RequiredBy","AccessRights","RightsHolder","License","Provenance","Spacial","Temporal","AccrualComments","AccrualMethod","AccrualPeriodicity","AccPol","Collection","Wiki","Blog","TravelingExhibit","SocialMedia","SmallThumbURI","History6","History7","History8","History9"
"1297","Teaching Mathematics and Science with Microcomputers","Article taken from Rand Report R-3180-NIE/RC, March 1984 by Richard J. Shavelson et al., pages 14-15",,,,,"28","papr","vg",,"d","n",,,"1296","0","0","0",,"Rand Corporation",,NULL,"0000-00-00","0","0000-00-00",,"bk","0",,"0",,,"0",,,,,,"0",,,,,,,"5","lg","#..\Digital Repository\1287.pdf#","na","0-0","0",,,"ll1",,,"0","0",,"0","0",,,"1289p.txt","0",,,"0","0","0","0000-00-00",,,,NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"0",,,,,,,,,
"1298","The 3rd Annual Office Automation Conference Brochure","Discusses conference benefits of the Office Automation Conference being leaders and expanding 25% in the last year, the attraction of San Francisco, promoting the exhibits of approximately 30 companies participating in the conference as well as the use of translator and communication promoting services and for attendees to remember to bring their badge.","Discusses conference benefits of the Office Automation Conference being leaders and expanding 25% in the last year, the attraction of San Francisco, promoting the exhibits of approximately 30 companies participating in the conference as well as the u",,,,"6","papr","g",,"d",,,,"0","0","0","0",,"American Federation of Information Processing Societies, Inc.",,NULL,"1982","0","0000-00-00",,"b","0",,"0",,,"0",,,,,,"0",,,,,,,"4","lg",,"b8","0-0","0",,,"ll1",,"""The International Conference for Decision Makers""","0","0",,"0","0",,,,"0",,,"0","0",NULL,"0000-00-00",,,"http://www.loopcntr.net/repository/1298.pdf",NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"3000",,,,,,,,,
"1299","Letter to Liza loop from Stuart Cooney Postmarked 7/13/1982 w/envelop advertisement, InfoWorld renewal packet and article about Word Processing & Info","Envelop & Letter to Liza loop from Stuart Cooney Postmarked 7/13/1982 Discussing various business matters and shares advertisement for IBM expansion kits from Davong Systmens, Inc  Renewal packet for InfoWorld, and article discussing periodical Word Processing & Information Systems.",,,,,"29","papr","f",,"d",,,,"0","0","0","0",,,,NULL,"7/1982","n","0000-00-00",,"l","0","MS Word 2003","0",,"3 Pages","0",,,,,,"0",,,,,,,"1","lg",NULL,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"0","0",NULL,"0000-00-00",,,"http://www.loopcntr.net/repository/1299.pdf",NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"0",,,,,,,,,
"1300","ComputerTown USA! Collection","Articles, teaching materials and commentary from ComputerTown USA!, a project of Peoples Computer Company that introduced personal computers into public libraries, recreation centers, after-school clubs and other non-formal learning venues.",,,,,"none","na","na",,"na","n",,,"0","0","0","0",,,,NULL,"0000-00-00","0","0000-00-00",,"na","0",,"0",,,"0",,,,,,"0",,,,,,,"n","bD",NULL,"na","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"0","0","0","0000-00-00",,,,NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1300",,,,,,,,,
"1301","ComputerTown News Bulletin Issue 15, Volume 3, Number 2 March/April 1982","News bulletin for NSF funded program to put computers in libraries and other public venues. Calls for Proposals:  ComputerTown, USA! Test Site in Western U.S. (Excluding California)",,"Computer literacy",,"Men Park, CA","none","papr","g","There are two copies of this available","d","n",,,"1300","0","0","0","People's Computer Co","People's Computer Company, Menlo Park, CA",,NULL,"1982","y","1982",,"np","0",,"0",,"4","8",,,,"n","n","0",,,,,,,"4","lg",NULL,"b8","0-0","0",,,"ll1",,,,"0",,"0","0",,,,"0",,,"1","0","0","04/25/2016",,,"http://www.loopcntr.net/repository/1301.pdf","http://www.loopcntr.net/repository/1301.jpg",,"0",,,,,"0","0","0","0","0","0","0","0","1",,,,,"0","0",,"1300",,,,,,,,,
"1302","ComputerTown News Bulletin Issue 7 Volume 2 Number 4 April 1981","News bulletin for NSF funded program to put computers in libraries and other public venues",,"Computer Literacy",,"Menlo Park, CA","none","papr","g",,"d","n",,,"1300","0","0","0","Peoples Computer Co","People's Computer Company, Menlo Park, CA",,NULL,"0000-00-00","y","1981",,"np","0",,"0",,"2","1",,,,"n","n","0",,,,,,,"4","lg",NULL,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"1","0","0","04/25/2016",,,"http://www.loopcntr.net/repository/1302.pdf",NULL,,"0",,,,,"0","0","0","0","0","0","0","0","1",,,,,"0","0",,"1300",,,,,,,,,
"1303","ComputerTown News Bulletin Issue 13 Volune 2, Number 10 October 1981","News bulletin for NSF funded program to put computers in libraries and other public venues",,"Computer Literacy",,"Menlo Park, CA","6","papr","g",,"d","n",,,"1300","0","0","0","People's Computer Co","People's Computer Company, Menlo Park, CA",,NULL,"0000-00-00","y","1981",,"np","0",,"0",,"2","8",,,,"n","n","0",,,,,,,"4","lg",NULL,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"1","0","0","04/25/2016",,,"http://www.loopcntr.net/repository/1303.pdf",NULL,,"0",,,,,"0","0","0","0","0","0","0","0","1",,,,,"0","0",,"1300",,,,,,,,,
"1304","ComputerTown News Bulletin Issue 14, Volume 2, Number 11","News bulletin for NSF funded program to put computers in libraries and other public venues",,"Computer Literacy",,"Menlo Park, CA","6","papr","g",,"d","n",,,"1300","0","0","0","People's Computer Co","People's Computer Company, Menlo Park, CA",,NULL,"1981","y","1981",,"np","0",,"0",,"2","8",,,,"n","n","0",,,,,,,"n","lg",NULL,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"1","0","0","04/25/2016",,,"http://www.loopcntr.net/repository/1304.pdf","http://www.loopcntr.net/repository/1304.jpg",,"0",,,,,"0","0","0","0","0","0","0","0","1",,,,,"0","0",,"1300",,,,,,,,,
"1305","ComputerTown News Bulletin Issue 16, Volume 3, Number 3","News bulletin for NSF funded program to put computers in libraries and other public venues","May/June 1982","Computer Literacy",,,"6","papr","g",,"d",,,,"0","0","0","0","People's Computer Co.","People's Computers, Menlo Park, CA",,NULL,"0000-00-00","y","1982",,"np","0",,"15",,"4","8",,,"0","n","n","0",,,,,,,"4","lg",NULL,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"1","0",NULL,"0000-00-00",,,"http://www.loopcntr.net/repository/1305.pdf",NULL,,"0",,,,,"0","0","0","0","0","0","0","0","1",,,,,"0","0",,"1300",,,,,,,,,
"1306","ComputerTown News Bulletin Issue 17, Volume 3, Number 4 July/August 1982","News bulletin for NSF funded program to put computers in libraries and other public venues",,"Computer Literacy",,"Menlo Park, California","none","papr","g",,"d","n",,,"1300","0","0","0","People's Computer Co.","People's Computer Co. Menlo Park, CA",,NULL,"0000-00-00","y","1982",,"np","0",,"0",,"4","8",,,,"n","n","0",,,,,,,"4","lg",NULL,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"1","0","0","04/25/2016",,,"http://www.loopcntr.net/repository/1306.pdf","http://www.loopcntr.net/repository/1306.jpg",,"0",,,,,"0","0","0","0","0","0","0","0","1",,,,,"0","0",,"1300",,,,,,,,,
"1307","ComputerTown News Bulletin Issue 18 Volume 3 Number 5 September/October 1982","News bulletin for NSF funded program to put computers in libraries and other public venues",,"Computer Literacy",,"Menlo Park, California","6","papr","g",,"d","n",,,"1300","0","0","0","People's Computer Co.","People's Computer Company, Menlo Park, CA",,NULL,,"y","1982",,"nl","0",,"0",,"4","8",,,,"n","n","0",,,,,,,"4","lg",NULL,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"1","0","0","04/25/2016",,,"http://www.loopcntr.net/repository/1307.pdf","http://www.loopcntr.net/repository/1307.jpg",,"0",,,,,"0","0","0","0","0","0","0","0","1",,,,,"0","0",,"1300",,,,,,,,,
"1308","ComputerTown News Bulletin Issue 19 Volume Volume 3 Number 6","News bulletin for NSF funded program to put computers in libraries and other public venues",,"Computer Literacy",,"Menlo Park, California","6","papr","g",,"d","n",,,"1300","0","0","0","People's Computer Co.","People's Computer Company, Menlo Park, CA",,NULL,"1983","y","1982",,"np","0",,"0",,"4 double sided pages","1",,,,,,"0",,,,,,,"4","lg",NULL,"b8","0-0","0",,,"ll1",,"Bringing Computer Literacy to Your Community","0","0",,"0","0",,,,"0",,,"1","0","0","04/27/2016",,,"http://www.loopcntr.net/repository/1308.pdf","http://www.loopcntr.net/repository/1308.jpg",,"0",,,,,"0","0","0","0","0","0","0","0","1",,,,,"0","0",,"1300",,,,,,,,,
"1309","ComputerTown News Bulletin Issue 20 Volume 4 Number 1 January/February 1983","News bulletin for NSF funded program to put computers in libraries and other public venues",,,,"Menlo Park, CA","6","papr","g",,"d","n",,,"1300","0","0","0","People's Computer Co.","People's Computer Co. Menlo Park, CA",,NULL,"1983","y","1982",,"np","0",,"0",,"4","1",,,,"n","n","0",,,,,,,"4","lg",NULL,"b8","0-0","0",,,"ll1",,"Bringing Computer Literacy to Your Community","0","0",,"0","0",,,,"0",,,"1","0","0","04/27/2016",,,"http://www.loopcntr.net/repository/1309.pdf","http://www.loopcntr.net/repository/1309.jpg",,"0",,,,,"0","0","0","0","0","0","0","0","1",,,,,"0","0",,"1300",,,,,,,,,
"1310","ComputerTown News Bulletin Issue 23 Volume 4 Number 4","News bulletin for NSF funded program to put computers in libraries and other public venues",,"Computer Literacy",,"Menlo Park, CA","6","papr","g",,"d","n",,,"1300","0","0","0","People's Computer Co.","People's Computer Co. Menlo Park, CA",,NULL,"0000-00-00","y","1983",,"np","0",,"0",,"6","0",,,,"n","n","0",,,,,,,"4","lg",NULL,"b8","0-0","0",,,"ll1",,"Bringing Computer Literacy to Your Community","0","0",,"0","0",,,,"0",,,"1","0","0","0000-00-00",,,"http://www.loopcntr.net/repository/1310.pdf","http://www.loopcntr.net/repository/1310.jpg",,"0",,,,,"0","0","0","0","0","0","0","0","1",,,,,"0","0",,"1300",,,,,,,,,
"1311","ComputerTown News Bulletin Issue 23 Volume 4 Number 5","News bulletin for NSF funded program to put computers in libraries and other public venues",,"Computer Literacy",,"Menlo Park, CA","6","papr","g",,"d","n",,,"1300","0","0","0","People's Computer Co.","People's Computer Co. Menlo Park, CA",,NULL,"0000-00-00","y","1983",,"nl","0",,"0",,"4","1",,,,"n","n","0",,,,,,,"1","lg",NULL,"b8","0-0","0",,,"ll1","ll1","Bringing Computer Literacy to Your Community","0","0",,"0","0",,,,"0",,,"1","0","0","04/27/2016",,,,NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1300",,,,,,,,,
"1312","ComputerTown News Bulletin Event Card from Issue 23 Volume 4 Number 5","Event Card from Computer Town USA to register for an event",,"Computer Literacy",,"Menlo Park, CA","6","papr","g",,"d","n",,,"1300","0","0","0","People's Computer Co.","People's Computer Co. Menlo Park, CA",,NULL,"0000-00-00","n","0000-00-00",,"sss","0",,"0",,"1","1",,,,"n","n","0",,,,,,,"1","lg",NULL,"b8","0-0","0",,,"ll1",,"Bringing Computer Literacy to Your Community","0","0",,"0","0",,,,"0",,,"1","0","0","0000-00-00",,,,NULL,,"0",,,,,"0","0","0","0","0","0","0","0","1",,,,,"0","0",,"1300",,,,,,,,,
"1313","ComputerTown News Bulletin Flier","Flier inviting public to visit the nearest Computer Town Group",,"Computer literacy",,"Menlo Park, CA","6","papr","g",,"d","n",,,"1300","0","0","0","People's Computer Co.","People's Computer Co. Menlo Park, CA",,NULL,"0000-00-00","n","0000-00-00",,"sss","0",,"0",,"1 single sided sheet","1",,,,,,"0",,,,,,,"1","lg",NULL,"b8","0-0","0",,,"ll1",,"Bringing Computer Literacy to your Community","0","0",,"0","0",,,,"0",,,"1","0","0","0000-00-00",,,,NULL,,"0",,,,,"0","0","0","0","0","0","0","0","1",,,,,"0","0",,"1300",,,,,,,,,
"1314","Computer Town USA","Certificate signed by Fritzi Larec, otherwise blank, certifying receiver is a member of Computer Town Network",,"Computer Literacy",,"Menlo Park, CA","6","papr","g",,"d","n",,,"1300","0","0","0","People's Computer Co.","People's Computer Co. Menlo Park, CA",,NULL,"0000-00-00","n","0000-00-00",,"sss","0",,"0",,"1 single sided sheet","1",,,,,,"0",,,,,,,"0","lg",NULL,"b8","0-0","0",,,"ll1","ll1","Certificate of Affiliation","0","0",,"0","0",,,,"0",,,"1","0","0","0000-00-00",,,,NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1300",,,,,,,,,
"1315","ComputerTown, USA!","Course outline covering weeks 1through 4",,"Computer Literacy",,,"6","papr","g","Removed rusty staple from upper left hand corner. Sheets are a little smudged from copy process.","d","n",,,"1300","0","0","0","People's Computer Co.",,,NULL,"0000-00-00","n","0000-00-00",,"sss","0",,"0",,"5 Single Sided Pages","1",,,,"n","n","0",,,,,,,"1","lg",NULL,"b8","0-0","0",,,"ll1","ll1","You and the Computer (Adult Version)","0","0",,"0","0",,,,"0",,,"1","0","0","0000-00-00",,,,NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1300",,,,,,,,,
"1316","Photograph of ComputerTown USA Banner","Color  photograph",,"ComputerTown classroom banner",,,"none","papr","g",,"d","n",,,"1300","0","0","0","Liza Loop",,,NULL,"0000-00-00","0","0000-00-00",,"pho","0",,"0",,"1 page","12",,,,,,"0",,,,,,,"1","lg",NULL,"b8","0-0","0",,,"ll1","ll1",,"0","0",,"0","0",,,,"0",,,"1","0","0","0000-00-00",,,,NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1300",,,,,,,,,
"1317","ComputerTown USA Lesson 2-1","Software evaluation lesson plan",,"Computer Literacy",,"People's Computer Company","6","papr","g","Removed rusty staple upper left hand corner. ","d","n",,,"1300","0","0","0","People's Computer Co.","People's Computer Co. Menlo Park, CAe",,NULL,"0000-00-00","n","0000-00-00",,"sss","0",,"0",,"14","1",,,,"n","n","0",,,,,,,"1","lg",NULL,"b8","0-0","0",,,"ll1","ll1",,"0","0",,"0","0",,,,"0",,,"1","0","0","0000-00-00",,,,NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1300",,,,,,,,,
"1318","ComputerTown News Bulletin Issue 22, Volume 4, Number 3","July/August 1982",,,,,"6","papr","g",,"d",,,,"0","0","0","0",,"ComputerTown and People's Computer Company",,NULL,"1983","n","0000-00-00",,"np","0",,"0",,,"0",,,,,,"0",,,,,,,"4","bD",NULL,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"0","0",NULL,"0000-00-00",,,"http://www.loopcntr.net/repository/1318a.pdf","http://www.loopcntr.net/repository/1318a.jpg",,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1300",,,,,,,,,
"1319","11 Photos of Solomon Loop using computer equipments","11 Photos of Solomon Loop using computer equipments",,,,,"none","na","na",,"d",,,,"0","0","0","0",,,,NULL,"0000-00-00","0","0000-00-00",,"pho","0",,"0",,,"0",,,,,,"0",,,,,,,"1","bD",NULL,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"0","0",NULL,"0000-00-00",,,,NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"2800",,,,,,,,,
"1320","Contributed Program BASIC:  Find It","Three ring split tab binding of BASIC programming programs.",,,,,"6","papr","g",,"d",,,,"0","0","0","0","Irv Brenner",,,NULL,"0000-00-00","y","1982",,"np","0",,"15",,,"0",,,"0","n","n","0",,,,,,,"5","uk",NULL,"na","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"0","0",NULL,"0000-00-00",,,,NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1050",,,,,,,,,
"1321","ComputerTown USA Flier and Bulletin Proof Copies","Proofs of ComputerTown USA Bulletin and Flier advertising Bulletin",,,,,"16","papr","g",,"d",,,,"0","0","0","0",,"People's Computer Company",,NULL,"1980","n","1983",,"bnd","0",,"0",,,"0",,,,,,"0",,,,,,,"5","lg",NULL,"iU","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"1","0",NULL,"0000-00-00",,,,NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1300",,,,,,,,,
"1322","Preliminary Notes and Draft for...ComputerTown USA Final Project","Preliminary Notes and Draft for...ComputerTown USA Final Project",,,,,"8","papr","g",,"d",,,,"0","0","0","0",,"People's Computer Company",,NULL,"1983","n","1983",,"bnd","0",,"0",,,"0",,,,,,"0",,,,,,,"5","lg",NULL,"iU","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"1","0",NULL,"0000-00-00",,,"http://www.loopcntr.net/repository/1321.pdf",NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1300",,,,,,,,,
"1323","The Growth and Development of Electronics: A Survey (excerpt)","An overview of electronics, beginning with a discussion of pioneers such as Benjamin Franklin; the scanned excerpt has front cover, title page, forward, table of contents, and the 2-pg final chapter XVIII, which is ""A Look at the Future"", pgs 72 & 73.",,"Electronics Education",,"Eugene, OR","none","na","na","Right side of front cover is smudged (top), torn (middle), slight cut out (bottom).  There are various creases, a diagonal one which appears on the in","na","Y",,,"1123","1123","0","0",,"Lane Community College Press",,NULL,"0000-00-00","0","0000-00-00",,"0","0",,"0",,,"0",,,,,,"0",,,,,,,"5","bD",NULL,"na","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"0","0",NULL,"0000-00-00",,,,NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"0",,,,,,,,,
"1324","Picture of Micom","Photograph of what appears to be the Micom component parts.",,,,,"5","pp","g",,"f",,,,"0","0","0","0",,,,NULL,"1982","n","0000-00-00",,"pho","0",,"0",,,"0",,,,,,"0",,,,,,,"1","lg",NULL,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"0","0",NULL,"0000-00-00",,,"http://www.loopcntr.net/repository/1324.pdf",NULL,,"0",,,,,"1325","0","0","0","0","0","0","0","0",,,,,"0","0",,"0",,,,,,,,,
"1325","Micom Circular March 1982 Best of Micom Circular in Japanese Edition","Non-profit hobbyist periodical",,,,,"6","papr","g",,"d",,,,"0","0","0","0",,"Japan Microcomputer Club",,NULL,"1982","n","0000-00-00",,"mag","0",,"0",,,"0",,,,,,"0",,,,,,,"1","lg",,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"0","0",NULL,"0000-00-00",,,"http://www.loopcntr.net/repository/1325.pdf",NULL,,"0",,,,,"0","1324","0","0","0","0","0","0","0",,,,,"0","0",,"1400",,,,,,,,,
"1326","LICA Long Island Computer Association, Inc Volume 6 No. June 1982 The Stack","LICA Long Island Computer Association, Inc Volume 6 No. June 1982 The Stack",,,,,"6","papr","f",,"d",,,,"0","0","0","0",,,,NULL,"1982","n","0000-00-00",,"dss","0",,"0",,,"0",,,,,,"0",,,,,,,"1","lg",,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"0","0",NULL,"0000-00-00",,,"http://www.loopcntr.net/repository/1326.pdf",NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1400",,,,,,,,,
"1327","The Electronic University Network Booklet","The Electronic University Network details purpose, catalog of courses and academic resources for early online university","1st electronic university",,,,"6","papr","na",,"d",,,,"0","0","0","0","TeleUniversity and Electronic University Network",,,NULL,"1986","n","0000-00-00",,"bklt","0",,"0",,,"0",,,,,,"0",,,,,,,"1","lg",,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"0","0",NULL,"0000-00-00",,,"http://www.loopcntr.net/repository/1327.pdf",NULL,,"0",,,,,"0","1328","0","0","0","0","0","0","0",,,,,"0","0",,"1900",,,,,,,,,
"1328","ELECTRONIC UNIVERSITY NETWORK 1986-87 SCHEDULE: COURSES FOR CREDIT","ELECTRONIC UNIVERSITY NETWORK 1986-87 SCHEDULE: COURSES FOR CREDIT",,,,,"6","papr","vg",,"d",,,,"0","0","0","0",,"ELECTRONIC UNIVERSITY NETWORK",,NULL,"1986","n","0000-00-00",,"sss","0",,"0",,,"0",,,,,,"0",,,,,,,"1","lg",,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"1","0",NULL,"0000-00-00",,,"http://www.loopcntr.net/repository/1328.pdf",NULL,,"0",,,,,"1327","0","0","0","0","0","0","0","0",,,,,"0","0",,"1900",,,,,,,,,
"1329","Letter to Prospective Student to the Electronic University Charles Jackson Admissions Counselor","Letter to Prospective Student to the Electronic University Charles Jackson Admissions Counselor",,,,,"6","papr","vg",,"d",,,,"0","0","0","0",,"TeleLearning The Electronic University",,NULL,"1986","n","0000-00-00",,"l","0",,"0",,,"0",,,,,,"0",,,,,,,"1","lg",,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"1","0",NULL,"0000-00-00",,,"http://www.loopcntr.net/repository/1329.pdf",NULL,,"0",,,,,"1327","0","0","0","0","0","0","0","0",,,,,"0","0",,"1900",,,,,,,,,
"1330","Electronic University Computer Systems List and pricing","List of computer systems for TeleLearning Systems Inc. and pricing",,,,,"6","papr","f",,"d",,,,"0","0","0","0",,"TeleLearning Systems Inc.",,NULL,"1986","n","0000-00-00",,"sss","0",,"0",,,"0",,,,,,"0",,,,,,,"4","lg",,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"1","0",NULL,"0000-00-00",,,"http://www.loopcntr.net/repository/1330.pdf",NULL,,"0",,,,,"1327","0","0","0","0","0","0","0","0",,,,,"0","0",,"1900",,,,,,,,,
"1331","Epson burst the myths of personal computer buying","Promotional brochure promoting the Epson QX-10",,,,,"8","papr","f",,"d",,,,"0","0","0","0",,"Epson America Inc.",,NULL,"1984","y","1984",,"b","0",,"0",,,"0",,,,,,"0",,,,,,,"4","lg",,"b8","0-0","0",,,"ll1",,,"0","0",,"0","0",,,,"0",,,"1","0",NULL,"0000-00-00",,,"http://www.loopcntr.net/repository/1331.pdf",NULL,,"0",,,,,"0","0","0","0","0","0","0","0","0",,,,,"0","0",,"1600",,,,,,,,,
